Anno Nascita,Cittadinanza,Nome,Sesso,Occorrenze
2013,Italiani,MIRIAM,F,1
2013,Italiani,MOHAMED,M,1
2013,Italiani,MOHAMED AZIZ,M,1
2013,Italiani,MOHAMED YAZID,M,1
2013,Italiani,MOSE',M,1
2013,Italiani,MOUHAMED,M,1
2013,Italiani,MOUHAMED RASSOUL,M,1
2013,Italiani,NADIA,F,1
2013,Stranieri,NADIA,F,1
2013,Italiani,NAOMI,F,1
2013,Italiani,NICCOLO' LEONARDO,M,1
2013,Italiani,NICHOLAS MATTIA,M,1
2013,Italiani,NICOLAS,M,1
2013,Italiani,NICOLAS DONATO,M,1
2013,Italiani,NICOLE,F,2
2013,Italiani,NICOLO',M,2
2013,Italiani,NIKOLA,M,2
2013,Italiani,NOEL,M,1
2013,Stranieri,NOEMI GABRIELA,F,1
2013,Italiani,OLIVER,M,1
2013,Italiani,OMAR,M,1
2013,Italiani,OMNIA,F,1
2013,Italiani,OSAMA,M,1
2013,Italiani,OUMAROU,M,1
2013,Italiani,PAMELA,F,1
2013,Italiani,PAOLO,M,2
2013,Stranieri,PATRICIA OSARUGUE PRAN,F,1
2013,Italiani,PERLA,F,1
2013,Italiani,PETRA,F,1
2013,Italiani,PIETRO,M,9
2013,Italiani,RACHELE,F,3
2013,Italiani,RACHIDA,F,1
2013,Italiani,RAVI,M,1
2013,Italiani,RAYAN,M,1
2013,Stranieri,RAYAN,M,1
2013,Italiani,RAYANE,M,2
2013,Stranieri,RAYAN HESHAM MOSSAD TAHA,M,1
2013,Italiani,REBECCA,F,2
2013,Italiani,REIS,M,1
2013,Italiani,REXHEP,M,1
2013,Italiani,RICCARDO,M,12
2013,Italiani,RISTO,M,1
2013,Stranieri,ROBERT,M,1
2013,Stranieri,RUSKA,F,1
2013,Stranieri,RUWINDI KAUSHANI,F,1
2013,Italiani,SAADYA,F,1
2013,Italiani,SABRINA,F,1
2013,Italiani,SAIF MOUSTAFA ABDELMOTTALEB ELAYEK,M,1
2013,Italiani,SAMANTHA,F,1
2013,Italiani,SAMAYRAJ,M,1
2013,Italiani,SAMUEL,M,1
2013,Italiani,SAMUELA,F,1
2013,Italiani,SAMUELE,M,4
2013,Italiani,SAMUELE IOAN,M,1
2013,Italiani,SARA,F,8
2013,Stranieri,SARA,F,1
2013,Italiani,SEBASTIAN,M,1
2013,Stranieri,SEBASTIAN DANIEL,M,1
2013,Italiani,SEBASTIANO,M,1
2013,Italiani,SELDI,M,1
2013,Italiani,SERENA,F,1
2013,Stranieri,SERENA,F,1
2013,Italiani,SHANNEL NACGHELIN,F,1
2013,Italiani,SHIRYN,F,1
2013,Stranieri,SIMAN,F,1
2013,Italiani,SIMONA GIOVANNA,F,1
2013,Italiani,SIMONE,M,1
2013,Italiani,SIRINE,F,1
2013,Italiani,SOFIA,F,12
2013,Stranieri,SOFIA,F,1
2013,Italiani,SOFIJA,F,1
2013,Italiani,SOMAIYATOU,F,1
2013,Italiani,SOPHIA,F,1
2013,Stranieri,STEFAN,M,1
2013,Stranieri,STEFAN CONSTANTIN,M,1
2013,Italiani,STEFANO,M,1
2013,Italiani,STELLA,F,2
2013,Italiani,STEVEN,M,1
2013,Italiani,THOMAS,M,1
2013,Italiani,TOMMASO,M,1
2013,Italiani,TOMMY,M,1
2013,Italiani,VALENTINA,F,1
2013,Italiani,VALENTINO,M,1
2013,Italiani,VALERIA,F,1
2013,Italiani,VANESSA,F,2
2013,Stranieri,VANESSA ANASTASIA,F,1
2013,Stranieri,VASILI,M,1
2013,Italiani,VASKO,M,1
2013,Italiani,VERONIKA,F,1
2013,Italiani,VICTORIA,F,1
2013,Italiani,VICTOR OSAYANETIN,M,1
2013,Italiani,VINCENZO,M,2
2013,Italiani,VIOLA,F,4
2013,Italiani,VIRGINIA,F,1
2013,Italiani,VITTORIA,F,2
2013,Italiani,VITTORIO,M,1
2013,Italiani,VIVIENNE,F,1
2013,Italiani,VLATKO,M,1
2013,Stranieri,WALTER OLIVER,M,1
2013,Italiani,YAKIN,F,1
2013,Stranieri,YANIS LEONARD,M,1
2013,Stranieri,YASMINA,F,1
2013,Italiani,YASMINE,F,2
2013,Italiani,YESMIN,F,1
2013,Italiani,YLENIA GISSELLE,F,1
2013,Italiani,YOSRA,F,1
2013,Italiani,YOUSSEF,M,4
2013,Italiani,ZAKARIA,M,1
2013,Italiani,ZHOUR,F,1
2013,Stranieri,ZINALABIDIN,M,1
2013,Italiani,ZOE,F,2
2012,Italiani,ABDOULAYE FALL,M,1
2012,Italiani,ABEL,M,1
2012,Italiani,ACHRAF,M,1
2012,Italiani,ADAM,M,6
2012,Stranieri,ADAM FATHI RAMADAN,M,1
2012,Italiani,ADIN,M,2
2012,Italiani,ADNAN,M,1
2012,Stranieri,ADNAN,M,1
2012,Italiani,ADRIANO,M,1
2012,Italiani,AGNESE,F,1
2012,Stranieri,AHMED,M,1
2012,Italiani,AHONA,F,1
2012,Italiani,AIA,F,1
2012,Italiani,AICHA,F,1
2012,Stranieri,AICHA,F,1
2012,Italiani,AIDA,F,1
2012,Italiani,AIRIN,F,1
2012,Italiani,AJLA,F,1
2012,Italiani,AJNA,F,1
2012,Stranieri,ALAA,M,1
2012,Italiani,ALBERTO,M,1
2012,Italiani,ALBINA,F,1
2012,Italiani,ALEKSANDAR,M,1
2012,Italiani,ALEN,M,1
2012,Stranieri,ALENA,F,1
2012,Italiani,ALESSANDRA,F,1
2012,Italiani,ALESSANDRO,M,4
2012,Italiani,ALESSANDRO ION,M,1
2012,Italiani,ALESSIA,F,2
2012,Stranieri,ALESSIA,F,1
2012,Stranieri,ALESSIA GABRIELA,F,1
2012,Italiani,ALESSIO,M,1
2012,Italiani,ALEXANDER,M,1
2012,Italiani,ALICE,F,8
2012,Italiani,ALLISON,F,1
2012,Stranieri,AMAR,M,1
2012,Stranieri,AMARILDO,M,1
2012,Italiani,AMELIA,F,1
2012,Stranieri,AMELIA MARIA,F,1
2012,Italiani,AMINATA,F,1
2012,Italiani,AMINATOU,F,1
2012,Italiani,AMOS,M,1
2012,Stranieri,ANATOLII,M,1
2012,Italiani,ANDREA,M,3
2012,Stranieri,ANDREA,M,1
2012,Italiani,ANDREA ALICE,F,1
2012,Italiani,ANDREA MARCO,M,1
2012,Italiani,ANDREAS EMILE,M,1
2012,Stranieri,ANDREJ,M,1
2012,Italiani,ANDRIJANA,F,1
2012,Stranieri,ANGELA,F,1
2012,Italiani,ANGELICA,F,2
2012,Italiani,ANITA,F,4
2012,Italiani,ANNA,F,3
2012,Italiani,ANNALISA,F,1
2012,Italiani,ANOUAR,F,1
2012,Italiani,ARIANNA,F,3
2012,Stranieri,ARIANNA LOURDES,F,1
2012,Italiani,ARTEM,M,1
2012,Italiani,ASCANIO,M,1
2012,Italiani,ASIA,F,2
2012,Italiani,ASSIA,F,1
2012,Italiani,AURORA,F,5
2012,Italiani,AWA,F,1
2012,Italiani,AYLIN,F,1
2012,Italiani,BEATRICE,F,6
2012,Italiani,BENEDETTA,F,2
2012,Italiani,BETTER,F,1
2012,Italiani,BIANCA,F,3
2012,Italiani,BIANCAURORA,F,1
2012,Italiani,BRITTANY GISELLE,F,1
2012,Italiani,BRYAN,M,1
2012,Italiani,CAMILLA,F,2
2012,Italiani,CAMILLA MARIA,F,1
2012,Italiani,CARLO,M,1
2012,Italiani,CARLOTTA,F,1
2012,Italiani,CARMINE,M,1
2012,Italiani,CATERINA,F,3
2012,Italiani,CATHERINE ROSE,F,1
2012,Italiani,CHANEL,F,1
2012,Italiani,CHIARA,F,3
2012,Italiani,CLAUDIA,F,2
2012,Italiani,CORRADO,M,1
2012,Italiani,CRISTIAN,M,1
2012,Italiani,CRISTIANO,M,1
2012,Italiani,DALIA,F,1
2012,Stranieri,DANIEL,M,1
2012,Italiani,DANIELE GIORGIO,M,1
2012,Italiani,DANIELE ROBERT,M,1
2012,Italiani,DANIEL ODIASE,M,1
2012,Italiani,DARIO,M,1
2012,Italiani,DAVIDE,M,3
2012,Stranieri,DAVIDE MARCELO,M,1
2012,Italiani,DAVIDE MARTIN,M,1
2012,Italiani,DENISE,F,1
2012,Stranieri,DENIS ROBERTO,M,1
2012,Italiani,DHIA,M,1
2012,Stranieri,DIMITAR,M,1
2012,Italiani,DINA,F,1
2012,Italiani,DJIBY,M,1
2012,Stranieri,DOMIN,M,1
2012,Italiani,DONI,F,1
2012,Italiani,DUSTIN RAFAEL,M,1
2012,Italiani,DYLAN XAVIER,M,1
2012,Italiani,EBTISAM,F,1
2012,Italiani,EDOARDO,M,4
2012,Stranieri,EL AZAB,M,1
2012,Italiani,ELDAR,M,1
2012,Italiani,ELENA,F,3
2012,Italiani,ELEONORA,F,1
2012,Italiani,ELETTRA,F,1
2012,Italiani,ELIA,M,3
2012,Italiani,ELISA,F,8
2012,Italiani,ELISABETH,F,1
2012,Italiani,ELISABETTA,F,1
2012,Stranieri,ELKIN FERNANDO,M,1
2012,Stranieri,ELSAYED AYMAN ELREFAEI ELSAYED,M,1
2012,Italiani,ELVIRA,F,1
2012,Italiani,EMANUELE,M,1
2012,Stranieri,EMILIA,F,1
2012,Italiani,EMILY,F,1
2012,Italiani,EMILY DAMARIS,F,1
2012,Italiani,EMMA,F,5
2012,Italiani,ENEA,M,2
2012,Italiani,ENEDA,F,1
2012,Italiani,ENIS,M,1
2012,Stranieri,ENIS,M,1
2012,Italiani,ENRICO,M,2
2012,Italiani,ERICA,F,1
2012,Stranieri,ERICK MICHAEL,M,1
2012,Italiani,ERSILIO,M,1
2012,Italiani,FABIO,M,1
2012,Italiani,FADUL,M,1
2012,Italiani,FALLOU,M,1
2012,Italiani,FATI,F,1
2012,Italiani,FATIMA,F,1
2012,Italiani,FEDERICO,M,5
2012,Italiani,FEDERICO LIVIO,M,1
2012,Italiani,FERNANDO,M,1
2012,Italiani,FILIPPO,M,3
2012,Italiani,FILIPPO MARIA,M,1
2012,Italiani,FRANCESCA,F,3
2012,Italiani,FRANCESCO,M,9
2012,Italiani,FRANCESCO BOGDAN,M,1
2012,Stranieri,FRANCESCO DANIEL,M,1
2012,Italiani,FRANCIS JAMES,M,1
2012,Italiani,FRIDA,F,1
2012,Italiani,GABRIEL,M,1
2012,Italiani,GABRIELE,M,3
2012,Italiani,GAIA,F,6
2012,Italiani,GAIA DEL CARMEN,F,1
2012,Italiani,GEMMA,F,2
2012,Italiani,GERSI,M,1
2012,Italiani,GIACOMO,M,1
2012,Italiani,GIADA,F,3
2012,Stranieri,GIANCARLO,M,1
2012,Italiani,GIANMARIA,M,1
2012,Stranieri,GINEBRA GIULIETTE,F,1
2012,Italiani,GINEVRA,F,6
2012,Italiani,GIOELE,M,2
2012,Italiani,GIORGIA,F,1
2012,Stranieri,GIORGIA ANABEL,F,1
2012,Italiani,GIORGIO,M,2
2012,Italiani,GIOVANNI,M,2
2012,Italiani,GIOVANNI ISIDORO,M,1
2012,Italiani,GIUDITTA,F,1
2012,Italiani,GIULIA,F,17
2012,Stranieri,GIULIA RUTH,F,1
2012,Italiani,GIULIO,M,1
2012,Italiani,GIUSEPPE,M,1
2012,Italiani,GLORIA,F,1
2012,Italiani,GOUDY RAMI TAREK SAID,F,1
2012,Italiani,GREGORIO ALESSANDRO,M,1
2012,Italiani,GRETA,F,1
2012,Stranieri,GRETA,F,1
2012,Italiani,HAMZA,M,1
2012,Italiani,HANNA,F,1
2012,Stranieri,HAROLD LUIGI,M,1
2012,Italiani,HEYDEN RUPERTINO,M,1
2012,Italiani,HEYI ELINA,F,1
2012,Italiani,HIND,F,1
2012,Italiani,IACOPO,M,1
2012,Stranieri,IBRAHIMA,M,1
2012,Italiani,ILAF,F,1
2012,Italiani,ILARIA,F,2
2012,Italiani,IRENE,F,1
2012,Stranieri,IRINA,F,1
2012,Italiani,IRIS,F,1
2012,Italiani,ISABEL,F,1
2012,Italiani,ISABELLA,F,1
2012,Italiani,ISAIA,M,1
2012,Stranieri,ISLAM HAITHAM HEMDAN MOHAMED,M,1
2012,Italiani,ISOTTA,F,1
2012,Italiani,ISRAA,F,1
2012,Italiani,IVAN,M,2
2012,Italiani,IZABELA,F,1
2012,Italiani,JACOPO MARIA GIUSEPPE,M,1
2012,Italiani,JAHAIRA JACQUELINE,F,1
2012,Italiani,JAIME LEONEL,M,1
2012,Italiani,JEREMY MATHIAS,M,1
2012,Stranieri,JIAYI CHERYL,F,1
2012,Italiani,JOEL,M,1
2012,Italiani,JOEL OLISA,M,1
2012,Italiani,JOVAN,M,1
2012,Stranieri,JOVAN,M,1
2012,Italiani,JULIAN,M,1
2012,Italiani,JULIETTE MARISOL,F,1
2012,Italiani,KAROL,F,1
2012,Stranieri,KATY,F,1
2012,Italiani,KEVIN,M,1
2012,Stranieri,KHADIJA,F,1
2012,Italiani,KRISTIJAN,M,1
2012,Italiani,LAILA,F,2
2012,Italiani,LAURA,F,2
2012,Stranieri,LAURA,F,1
2012,Italiani,LEONARDO,M,9
2012,Italiani,LETIZIA,F,1
2012,Italiani,LIA,F,1
2012,Stranieri,LIGIA,F,1
2012,Italiani,LINDA,F,2
2012,Italiani,LIVIA,F,1
2012,Italiani,LORENA,F,1
2012,Italiani,LORENZO,M,3
2012,Italiani,LUCA,M,6
2012,Stranieri,LUCA,M,2
2012,Italiani,LUDOVICO,M,2
2012,Stranieri,LUKA,M,1
2012,Italiani,LUKAS ALESSANDRO,M,1
2012,Italiani,MADDALENA,F,1
2012,Italiani,MADDALENA ISABEL,F,1
2012,Italiani,MAJA,F,1
2012,Italiani,MANUEL,M,2
2012,Italiani,MARCELLO,M,1
2012,Italiani,MARCO CARLO,M,1
2012,Italiani,MARGHERITA,F,4
2012,Italiani,MARIA,F,1
2012,Italiani,MARIA CHIARA,F,1
2012,Stranieri,MARIAH ABEGAIL,F,1
2012,Italiani,MARIA LUCREZIA,F,1
2012,Italiani,MARIAM TAREK IBRAHIM ELMOGHAZI,F,1
2012,Stranieri,MARIA SILVIA,F,1
2012,Italiani,MARIASTELLA,F,1
2012,Italiani,MARIA VITTORIA,F,1
2012,Italiani,MARIA VITTORIA CHIARA,F,1
2012,Italiani,MARIELE,F,1
2012,Italiani,MARIEM ELZANATI ABOUELSEOUD ABDELMOTTALEB MOUSTAFA,F,1
2012,Italiani,MARIM MOUSTAFA ABDELMOTTALEB ELAYEK,F,1
2012,Italiani,MARIO,M,2
2012,Italiani,MARISOL,F,1
2012,Italiani,MARTA,F,1
2012,Stranieri,MARTA,F,1
2012,Italiani,MARTIN,M,2
2012,Italiani,MARTINA,F,3
2012,Italiani,MARTINA PIA,F,1
2012,Italiani,MARTINO,M,1
2012,Italiani,MARWA,F,1
2012,Italiani,MARZIO,M,1
2012,Italiani,MASSIMILIANO,M,1
2012,Italiani,MASSIMILIANO PIERO,M,1
2012,Italiani,MATILDA,F,1
2012,Italiani,MATILDE,F,1
2012,Italiani,MATTEO,M,12
2012,Italiani,MATTHEW CHUKWUKA,M,1
2012,Stranieri,MATTHIAS CHIMUKAIGWE,M,1
2012,Italiani,MATTIA,M,7
2012,Stranieri,MATTIA IONUT,M,1
2012,Italiani,MATTIAS,M,1
2012,Stranieri,MAYESSA,F,1
2012,Stranieri,MAYRA GIORGIA,F,1
2012,Italiani,MEGGY,F,1
2012,Italiani,MEGI,F,2
2012,Italiani,MIA,F,1
2012,Stranieri,MICAELA,F,1
2012,Italiani,MICHELA,F,1
2012,Italiani,MICHELE,M,4
2012,Italiani,MICHELLE,F,1
2012,Italiani,MIGUEL,M,1
2012,Italiani,MIRANDA,F,1
2012,Italiani,MIRIAM,F,1
2012,Italiani,MOADE,M,1
2012,Stranieri,MOHAMED ALI,M,1
2012,Italiani,MOHAMED IBRAHIM ABDELSAMIE,M,1
2012,Italiani,MOHAMET,M,1
2012,Italiani,MOUAD,M,1
2012,Stranieri,MOUHAMADOU FALLOU,M,1
2012,Italiani,MOUMEN,M,1
2012,Italiani,NADA,F,1
2012,Stranieri,NEVEN ABDELALIM ABDELALIM YOUSSEF ELMITWALLI,F,1
2012,Italiani,NICHOLAS,M,1
2012,Italiani,NICOLA,M,2
2012,Italiani,NICOLAS,M,1
2012,Stranieri,NICOLAS ROBERTO STEFAN,M,1
2012,Italiani,NICOLE,F,1
2012,Italiani,NICOLO',M,4
2012,Italiani,NINA,F,1
2012,Italiani,NOEL,M,1
2012,Italiani,NOEMI,F,1
2012,Italiani,OMAR MOHAMED ELGHARIB ELHUSSEINI,M,1
2012,Stranieri,OMNIYA,F,1
2012,Italiani,ORLANDO,M,1
2012,Italiani,OUSSEYNO,M,1
2012,Italiani,PAOLO,M,5
2012,Italiani,PAOLO JUNIOR,M,1
2012,Italiani,PAPE BIRIMA,M,1
2012,Stranieri,PAVLE,M,1
2012,Italiani,PIETRO,M,4
2012,Italiani,PRINCE,M,1
2012,Italiani,PRINCEWILL,M,1
2012,Italiani,RAFAEL FEDERICO,M,1
2012,Italiani,RAIAN,M,1
2012,Italiani,RANIA,F,1
2012,Italiani,RAYAN,M,1
2012,Italiani,REBECCA,F,2
2012,Italiani,RECEL,F,1
2012,Italiani,REMIGIO,M,1
2012,Italiani,RICCARDO,M,6
2012,Italiani,RICCARDO LEO,M,1
2012,Italiani,RIDA,M,1
2012,Italiani,RIHAB,F,1
2012,Stranieri,RISTE,M,1
2012,Italiani,RIYON VINWATH MUNASINGHE,M,1
2012,Italiani,ROBERTO,M,1
2012,Italiani,RODAINA,F,1
2012,Italiani,ROMAN,M,1
2012,Italiani,ROSAURITA ENGIBELL,F,1
2012,Italiani,ROSSELLA,F,1
2012,Stranieri,RUBEN DAVIDE,M,1
2012,Italiani,SABRINA,F,1
2012,Italiani,SAFAA,F,1
2012,Italiani,SAJRA,F,1
2012,Italiani,SAMANTHA,F,1
2012,Italiani,SAMUEL,M,1
2012,Italiani,SARA,F,5
2012,Italiani,SAYEDA,F,1
2012,Italiani,SEBASTIANO,M,1
2012,Italiani,SERENA,F,1
2012,Italiani,SERGIO,M,2
2012,Italiani,SIDI,M,1
2012,Stranieri,SIMINA IOANA,F,1
2012,Italiani,SIMONE,M,4
2012,Italiani,SOFIA,F,14
2012,Stranieri,SOFIA,F,1
2012,Italiani,SONIA,F,1
2012,Italiani,SOPHIE,F,1
2012,Stranieri,SPARTAC ARTUR,M,1
2012,Italiani,STEFAN,M,1
2012,Italiani,STEFANO,M,2
2012,Stranieri,STEFANO,M,1
2012,Italiani,STELLA,F,1
2012,Italiani,STEVEN,M,1
2012,Stranieri,SUKHMANDEEP SINGH,M,1
2012,Italiani,SUMEA,F,1
2012,Italiani,SUSANNA,F,1
2012,Italiani,SVEVA,F,1
2012,Italiani,SYRIA,F,1
2012,Italiani,TASNIM,F,1
2012,Italiani,TEA,F,2
2012,Italiani,TEODORA,F,1
2012,Italiani,THOMAS,M,3
2012,Italiani,TOMAS,M,1
2012,Italiani,TOMMASO,M,6
2012,Stranieri,TRINITY OGECHI,F,1
2012,Italiani,VALENTINA,F,2
2012,Stranieri,VANESSA,F,1
2012,Italiani,VASKO,M,1
2012,Italiani,VERA,F,1
2012,Italiani,VIKTOR,M,1
2012,Stranieri,VIKTOR,M,1
2012,Italiani,VIOLA,F,1
2012,Italiani,VITTORIA,F,5
2012,Italiani,VITTORIO,M,1
2012,Italiani,XHAKOMO,M,1
2012,Stranieri,XHEMAL,M,1
2012,Italiani,YAHIA,M,1
2012,Italiani,YASMIN,F,1
2012,Stranieri,YILI,F,1
2012,Italiani,YOUSSEF,M,2
2012,Italiani,YOUSSOUFA,M,1
2012,Italiani,ZAKARIA,M,1
2012,Italiani,ZEINABOU,F,1
2012,Stranieri,ZIQING,F,1
2012,Italiani,ZIVKICA,F,1
2012,Italiani,ZORICA,F,1
2011,Italiani,AAYAN,M,1
2011,Stranieri,ABDELRAHMAN,M,1
2011,Stranieri,ABDOUL LATIF,M,1
2011,Italiani,ADAM,M,2
2011,Italiani,ADIN,M,1
2011,Italiani,ADRIAN ALESSIO,M,1
2011,Italiani,AGATA,F,4
2011,Italiani,AGNESE,F,2
2011,Stranieri,AJET,M,1
2011,Italiani,ALBERTO,M,1
2011,Italiani,ALDO,M,1
2011,Italiani,ALEKSANDRA KRUMOVA,F,1
2011,Italiani,ALESIA,F,1
2011,Italiani,ALESSANDRO,M,4
2011,Stranieri,ALESSANDRO MOISES,M,1
2011,Stranieri,ALESSANDRO NICOLAS,M,1
2011,Italiani,ALESSIA,F,3
2011,Stranieri,ALESSIA,F,1
2011,Italiani,ALEX,M,2
2011,Italiani,ALEX ANTONIO,M,1
2011,Italiani,ALFRED,M,1
2011,Italiani,ALICE,F,6
2011,Italiani,AMER,M,1
2011,Italiani,AMINA,F,1
2011,Italiani,AMINATA,F,1
2011,Italiani,AMINATASY,F,1
2011,Italiani,AMINE,M,1
2011,Italiani,AMIRA,F,1
2011,Stranieri,ANDON,M,1
2011,Italiani,ANDREA,M,2
2011,Italiani,ANDREW TERRY,M,1
2011,Italiani,ANGELA,F,1
2011,Stranieri,ANGEL EDIGIN,F,1
2011,Italiani,ANGELICA,F,4
2011,Italiani,ANGELO,M,1
2011,Stranieri,ANIS,M,1
2011,Italiani,ANITA,F,1
2011,Italiani,ANNA,F,6
2011,Stranieri,ANNA,F,1
2011,Italiani,ANNA CHIARA,F,1
2011,Italiani,ANNALISA,F,1
2011,Italiani,ANNASILVIA,F,1
2011,Italiani,ANNA SVEVA,F,1
2011,Italiani,ANTONELA,F,1
2011,Italiani,ANTONIO,M,3
2011,Italiani,ARIANNA,F,6
2011,Italiani,ARMIN,M,1
2011,Italiani,ASIA,F,1
2011,Italiani,ASMAA,F,1
2011,Italiani,ASSIL,F,1
2011,Stranieri,ASTRID VALENTINA,F,1
2011,Italiani,AURORA,F,3
2011,Stranieri,AURORA MICHELLE,F,1
2011,Italiani,BARTOLOMEO,M,1
2011,Italiani,BASSEM MOHAMED AWAD ABBAS,M,1
2011,Italiani,BEATRICE,F,1
2011,Italiani,BEATRICE ELENA,F,1
2011,Italiani,BENEDETTA,F,2
2011,Italiani,BEVERLY OMONKHUA,F,1
2011,Italiani,BIANCA,F,2
2011,Italiani,BLAGICA,F,1
2011,Italiani,BOUBACAR THIOYE,M,1
2011,Italiani,CAMILLA,F,2
2011,Italiani,CARLA,F,1
2011,Italiani,CARLOTTA,F,1
2011,Italiani,CAROLAYN CRISMEL,F,1
2011,Italiani,CAROLINA,F,1
2011,Stranieri,CAROLINA SHANNEL,F,1
2011,Italiani,CATERINA,F,5
2011,Italiani,CECILIA,F,1
2011,Italiani,CELESTE,F,1
2011,Italiani,CHIARA,F,4
2011,Italiani,CHRISTIAN,M,2
2011,Italiani,CLARA,F,1
2011,Italiani,CLOE,F,1
2011,Stranieri,CONG ANGELA,F,1
2011,Italiani,COSTANZA,F,2
2011,Italiani,CRISTIAN,M,1
2011,Italiani,DANIEL,M,1
2011,Italiani,DARIA,F,2
2011,Stranieri,DARIUS,M,1
2011,Italiani,DAVIDE,M,8
2011,Italiani,DAVIDE LORENZO,M,1
2011,Italiani,DAVID SAMUEL,M,1
2011,Stranieri,DEA,F,1
2011,Italiani,DENIAR,M,1
2011,Italiani,DENIS,M,1
2011,Italiani,DENISE,F,1
2011,Stranieri,DENISSE JAMILETH,F,1
2011,Stranieri,DERIAN JAEL,M,1
2011,Italiani,DIANA,F,1
2011,Italiani,DIANA MARIA,F,1
2011,Italiani,DIEGO,M,4
2011,Italiani,DILETTA,F,1
2011,Italiani,DOMENICO JOSUE,M,1
2011,Italiani,DOUNIA,F,1
2011,Stranieri,DYLAN SAUL,M,1
2011,Stranieri,ECATERINA,F,1
2011,Italiani,EDOARDO,M,4
2011,Italiani,ELEANOR,F,1
2011,Italiani,ELENA,F,1
2011,Stranieri,ELENA GABRIELA,F,1
2011,Italiani,ELEONORA,F,2
2011,Italiani,ELHADJI FALLOU,M,1
2011,Italiani,ELIAN,M,1
2011,Italiani,ELISA,F,3
2011,Italiani,ELNA,F,1
2011,Italiani,ELSA,F,1
2011,Italiani,EMANUEL,M,1
2011,Italiani,EMANUELE,M,1
2011,Italiani,EMILIA,F,1
2011,Italiani,EMMA,F,6
2011,Stranieri,ENA,F,1
2011,Stranieri,ENEA,M,1
2011,Italiani,ENIS,M,1
2011,Italiani,ESRA,F,1
2011,Stranieri,ESTHER,F,1
2011,Italiani,ETTORE,M,3
2011,Italiani,EVA,F,1
2011,Italiani,EVEN,M,1
2011,Stranieri,EXCELLE DEBORAH,F,1
2011,Italiani,FABIO,M,2
2011,Italiani,FALLOU,M,1
2011,Italiani,FATIMA,F,1
2011,Italiani,FEDERICO,M,7
2011,Stranieri,FILIP,M,1
2011,Italiani,FILIPPO,M,6
2011,Italiani,FIORELLA,F,1
2011,Italiani,FOLCO,M,1
2011,Italiani,FRADJ,M,1
2011,Italiani,FRANCESCA,F,2
2011,Italiani,FRANCESCO,M,8
2011,Italiani,FRANCESCO MARIA,M,1
2011,Stranieri,FRANCESKA,F,1
2011,Italiani,FRANCISCO MARIA,M,1
2011,Italiani,GABRIEL,M,3
2011,Italiani,GABRIELE,M,10
2011,Italiani,GAIA,F,2
2011,Italiani,GEMMA,F,1
2011,Italiani,GEORGE,M,1
2011,Italiani,GIACOMO,M,6
2011,Italiani,GIADA,F,1
2011,Italiani,GIANLUCA,M,2
2011,Stranieri,GIANLUCA MATTEO,M,1
2011,Italiani,GIOELE ALESSANDRO,M,1
2011,Italiani,GIORDANO,M,2
2011,Italiani,GIORGIA,F,1
2011,Italiani,GIORGIO,M,1
2011,Italiani,GIOVANNI,M,5
2011,Italiani,GIUDITTA,F,1
2011,Italiani,GIUDITTA GIOIA,F,1
2011,Italiani,GIULIA,F,11
2011,Stranieri,GIULIA,F,1
2011,Stranieri,GIULIA ALEXIA,F,1
2011,Italiani,GIULIO,M,2
2011,Italiani,GIUSEPPE,M,1
2011,Italiani,GLORIA,F,1
2011,Italiani,GRETA,F,3
2011,Italiani,HIBA,F,1
2011,Italiani,IBA,F,1
2011,Italiani,IDA,F,1
2011,Italiani,ILARIA,F,1
2011,Stranieri,ILLIA,M,1
2011,Italiani,IMAN,F,1
2011,Italiani,IMANE,F,2
2011,Stranieri,IMERI,F,1
2011,Italiani,INSAF,F,1
2011,Italiani,IRENE,F,4
2011,Italiani,ISABELLA,F,2
2011,Stranieri,ISABELLE SENGA,F,1
2011,Italiani,ISMAIL,M,1
2011,Italiani,ISOTTA,F,1
2011,Italiani,IVAN,M,1
2011,Stranieri,IVANA,F,1
2011,Italiani,IZABELA,F,1
2011,Italiani,JACOPO,M,2
2011,Italiani,JAD,M,1
2011,Italiani,JAGO,M,1
2011,Stranieri,JESSE CHIMDIRE,M,1
2011,Italiani,JOHARA,F,1
2011,Italiani,JONATHAN,M,1
2011,Italiani,JOSHUA,M,1
2011,Stranieri,JOSHUA AKIOYAMEN,M,1
2011,Italiani,JOVAN,M,1
2011,Stranieri,KAROLAIN NATASHA,F,1
2011,Italiani,KAROLINA,F,1
2011,Italiani,KATHERINE,F,1
2011,Italiani,KEROL ANNA,F,1
2011,Italiani,KEVIN,M,1
2011,Stranieri,KEVIN OSASERE,M,1
2011,Italiani,KHADIM,M,2
2011,Italiani,KIRE,M,1
2011,Italiani,KRISTIAN,M,2
2011,Stranieri,KRISTIAN,M,1
2011,Italiani,LAMIA,F,1
2011,Italiani,LARA,F,1
2011,Italiani,LAURA,F,2
2011,Stranieri,LAURA,F,1
2011,Italiani,LEA,F,2
2011,Italiani,LEILA,F,1
2011,Italiani,LEON,M,1
2011,Italiani,LEONARDO,M,9
2011,Italiani,LETIZIA,F,2
2011,Italiani,LIA,F,1
2011,Stranieri,LILLIAN KONADU,F,1
2011,Stranieri,LISSANDRO,M,1
2011,Stranieri,LOIS,F,1
2011,Italiani,LORENZO,M,6
2011,Italiani,LUCA,M,7
